Tweet,Tokens,Label,Prediction
marcosjr duwag ayaw umattend debate kayang idipensa pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'idipensa', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Negative,0.9999996423721313
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Negative,0.9999996423721313
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Negative,0.9999996423721313
defeat dictator thief,"['defeat', 'dictator', 'thief']",Negative,0.9999996423721313
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Negative,0.9999996423721313
makeover history rewritten place dictator's cusp power via,"['makeover', 'history', 'rewritten', 'place', ""dictator's"", 'cusp', 'power', 'via']",Negative,0.9999996423721313
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Negative,0.9999996423721313
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Negative,0.9999996423721313
beware greedy monsters behind former government officials made life terrible many filipinos turned pink,"['beware', 'greedy', 'monsters', 'behind', 'former', 'government', 'officials', 'made', 'life', 'terrible', 'many', 'filipinos', 'turned', 'pink']",Negative,0.9999996423721313
ilabas utak kodigo hahaha labanan utak utak talino talino meron di puro script daldal saysay,"['ilabas', 'utak', 'kodigo', 'hahaha', 'labanan', 'utak', 'utak', 'talino', 'talino', 'meron', 'di', 'puro', 'script', 'daldal', 'saysay']",Negative,0.9999996423721313
makeover history rewritten place dictator's cusp power via,"['makeover', 'history', 'rewritten', 'place', ""dictator's"", 'cusp', 'power', 'via']",Negative,0.9999996423721313
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Negative,0.9999996423721313
millions filipino citizens knew fake vp ba magnanakaw nang boto tawag dyan teka lang ha demonyo nagpapanggap anghel loob nang simbahan nangangampanya mass gatherings,"['millions', 'filipino', 'citizens', 'knew', 'fake', 'vp', 'ba', 'magnanakaw', 'nang', 'boto', 'tawag', 'dyan', 'teka', 'lang', 'ha', 'demonyo', 'nagpapanggap', 'anghel', 'loob', 'nang', 'simbahan', 'nangangampanya', 'mass', 'gatherings']",Negative,0.9999995231628418
career hay galit galit ineeducate eh simpleng bagay lang niyo magets,"['career', 'hay', 'galit', 'galit', 'ineeducate', 'eh', 'simpleng', 'bagay', 'lang', 'niyo', 'magets']",Negative,0.9999995231628418
hiyang kakampinks gago wag iboto si,"['hiyang', 'kakampinks', 'gago', 'wag', 'iboto', 'si']",Negative,0.9999995231628418
lutang sabog sabog utak nyeta lungs,"['lutang', 'sabog', 'sabog', 'utak', 'nyeta', 'lungs']",Negative,0.9999994039535522
violy violy oh violeta baka payuhan si bobong este tantanan pagiging absent alamano kasi,"['violy', 'violy', 'oh', 'violeta', 'baka', 'payuhan', 'si', 'bobong', 'este', 'tantanan', 'pagiging', 'absent', 'alamano', 'kasi']",Negative,0.9999994039535522
ayokong pag-usapan yung detayle unity talks tama binibigay yung detalye usapan wag kayong malilinlang pagpapalitan kulay fake leader fake color fake character clearly threatened,"['ayokong', 'pag-usapan', 'yung', 'detayle', 'unity', 'talks', 'tama', 'binibigay', 'yung', 'detalye', 'usapan', 'wag', 'kayong', 'malilinlang', 'pagpapalitan', 'kulay', 'fake', 'leader', 'fake', 'color', 'fake', 'character', 'clearly', 'threatened']",Negative,0.9999994039535522
us puppet si vp robredo...at kolokoy sipsip ba bayad kagaya,"['us', 'puppet', 'si', 'vp', 'robredo...at', 'kolokoy', 'sipsip', 'ba', 'bayad', 'kagaya']",Negative,0.9999994039535522
smni debates matter nice debate biased shunga nyo duwag npa war,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa', 'war']",Negative,0.9999992847442627
"nasabing takot si bbmarcos?!ng umattend si smni presidential debate,eh lalong takot duwag si advance questions bobo","['nasabing', 'takot', 'si', 'bbmarcos?!ng', 'umattend', 'si', 'smni', 'presidential', 'debate,eh', 'lalong', 'takot', 'duwag', 'si', 'advance', 'questions', 'bobo']",Negative,0.9999991655349731
bobo marunong ilocano attending debates arent organized chronies duwag amputa think sya front runner tama ba yon pinas,"['bobo', 'marunong', 'ilocano', 'attending', 'debates', 'arent', 'organized', 'chronies', 'duwag', 'amputa', 'think', 'sya', 'front', 'runner', 'tama', 'ba', 'yon', 'pinas']",Negative,0.9999991655349731
hoy bbm trolls imbes ipatrend niyo lang yung interview adik niyong kandidato naninira nanaman kayo hahahah kayo kayo lang nanaman nanood nung basurang interview hahaha,"['hoy', 'bbm', 'trolls', 'imbes', 'ipatrend', 'niyo', 'lang', 'yung', 'interview', 'adik', 'niyong', 'kandidato', 'naninira', 'nanaman', 'kayo', 'hahahah', 'kayo', 'kayo', 'lang', 'nanaman', 'nanood', 'nung', 'basurang', 'interview', 'hahaha']",Negative,0.9999990463256836
iyan naman talaga plano baliw baliw akala maaambunan tallano gold nanalo si ginagawang mababait naman talaga taong nagpapalamon pangakong called unity,"['iyan', 'naman', 'talaga', 'plano', 'baliw', 'baliw', 'akala', 'maaambunan', 'tallano', 'gold', 'nanalo', 'si', 'ginagawang', 'mababait', 'naman', 'talaga', 'taong', 'nagpapalamon', 'pangakong', 'called', 'unity']",Negative,0.999998927116394
smni debates matter nice debate biased shunga nyo,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo']",Negative,0.9999988079071045
diko alam hate hate nyo si gagi nakakahiya talaga pilipino,"['diko', 'alam', 'hate', 'hate', 'nyo', 'si', 'gagi', 'nakakahiya', 'talaga', 'pilipino']",Negative,0.9999988079071045
fuck,['fuck'],Negative,0.9999988079071045
sus magiging matalino naman yung hahahahaha bat ba kasi binibigyan si advance questions di ba brain,"['sus', 'magiging', 'matalino', 'naman', 'yung', 'hahahahaha', 'bat', 'ba', 'kasi', 'binibigyan', 'si', 'advance', 'questions', 'di', 'ba', 'brain']",Negative,0.9999988079071045
tanga jobless yang si anong senator,"['tanga', 'jobless', 'yang', 'si', 'anong', 'senator']",Negative,0.9999988079071045
sana sinabi lang bobong narcos este pala,"['sana', 'sinabi', 'lang', 'bobong', 'narcos', 'este', 'pala']",Negative,0.9999984502792358
kawawa nmn kayo anc kyo mkamove-on dhl wala bbm tanga tlga,"['kawawa', 'nmn', 'kayo', 'anc', 'kyo', 'mkamove-on', 'dhl', 'wala', 'bbm', 'tanga', 'tlga']",Negative,0.9999983310699463
supreme court nagsabi ill-gotten wealth pamilyang ayaw isauli ninakaw magulang rin siyang magnanakaw,"['supreme', 'court', 'nagsabi', 'ill-gotten', 'wealth', 'pamilyang', 'ayaw', 'isauli', 'ninakaw', 'magulang', 'rin', 'siyang', 'magnanakaw']",Negative,0.9999979734420776
naghari-harian lalaki pamamahay they've made worst decisions us lunes power matigil piliin si,"['naghari-harian', 'lalaki', 'pamamahay', ""they've"", 'made', 'worst', 'decisions', 'us', 'lunes', 'power', 'matigil', 'piliin', 'si']",Negative,0.9999977350234985
bobo daw si bobo lagay yan pano lang yung di inutil choose inaalam pinag-iisipan pumili naman best candidate bayan,"['bobo', 'daw', 'si', 'bobo', 'lagay', 'yan', 'pano', 'lang', 'yung', 'di', 'inutil', 'choose', 'inaalam', 'pinag-iisipan', 'pumili', 'naman', 'best', 'candidate', 'bayan']",Negative,0.9999977350234985
want talk ill someone obviously means well simply talks slowly,"['want', 'talk', 'ill', 'someone', 'obviously', 'means', 'well', 'simply', 'talks', 'slowly']",Negative,0.9999977350234985
looks like grandmother looks like mother hearing lines broadcasted platform front faces capitalists late dictator always something grateful witness,"['looks', 'like', 'grandmother', 'looks', 'like', 'mother', 'hearing', 'lines', 'broadcasted', 'platform', 'front', 'faces', 'capitalists', 'late', 'dictator', 'always', 'something', 'grateful', 'witness']",Negative,0.9999973773956299
notorious dictator ferdinand poised win philippines presidential election,"['notorious', 'dictator', 'ferdinand', 'poised', 'win', 'philippines', 'presidential', 'election']",Negative,0.9999967813491821
mark anthony villanueva reflection generalization whole pink movement pinklawan minions already said say people hateful bunch election transformed monsters shame,"['mark', 'anthony', 'villanueva', 'reflection', 'generalization', 'whole', 'pink', 'movement', 'pinklawan', 'minions', 'already', 'said', 'say', 'people', 'hateful', 'bunch', 'election', 'transformed', 'monsters', 'shame']",Negative,0.9999966621398926
tapos biglang nagsilabasan yung inc kuno accounts titiwalag haaaaaay nabubuhay fake news,"['tapos', 'biglang', 'nagsilabasan', 'yung', 'inc', 'kuno', 'accounts', 'titiwalag', 'haaaaaay', 'nabubuhay', 'fake', 'news']",Negative,0.9999964237213135
bastos kwentang media lalo yang abias cbn pinakikita nyo lang ganu kabulok pagkatao nyo ba kayong manira cnung tumatakbong politiko?yan ba naglilingkod bayan?daig nyo inuuod basura,"['bastos', 'kwentang', 'media', 'lalo', 'yang', 'abias', 'cbn', 'pinakikita', 'nyo', 'lang', 'ganu', 'kabulok', 'pagkatao', 'nyo', 'ba', 'kayong', 'manira', 'cnung', 'tumatakbong', 'politiko?yan', 'ba', 'naglilingkod', 'bayan?daig', 'nyo', 'inuuod', 'basura']",Negative,0.9999960660934448
new low bibi-im supporters using death unconfirmed person fall trap,"['new', 'low', 'bibi-im', 'supporters', 'using', 'death', 'unconfirmed', 'person', 'fall', 'trap']",Negative,0.9999957084655762
pls investigate troll spreading malicious disinformation thread replete evidence troll committed cyber crime libel,"['pls', 'investigate', 'troll', 'spreading', 'malicious', 'disinformation', 'thread', 'replete', 'evidence', 'troll', 'committed', 'cyber', 'crime', 'libel']",Negative,0.9999955892562866
yung kakayahan yung salitang nakaw alam mong maitim talaga budhi bahid konsensya kapal pagmumukha good morning maliban magnanakaw,"['yung', 'kakayahan', 'yung', 'salitang', 'nakaw', 'alam', 'mong', 'maitim', 'talaga', 'budhi', 'bahid', 'konsensya', 'kapal', 'pagmumukha', 'good', 'morning', 'maliban', 'magnanakaw']",Negative,0.9999955892562866
wag kayo magpalaki ulo wala namang issue bukod incompetency nakaw yaman pamilyang next debate hmm cnn organized one maybe pwede niyo kumbinsihin si dumalo balita kasi present maliban,"['wag', 'kayo', 'magpalaki', 'ulo', 'wala', 'namang', 'issue', 'bukod', 'incompetency', 'nakaw', 'yaman', 'pamilyang', 'next', 'debate', 'hmm', 'cnn', 'organized', 'one', 'maybe', 'pwede', 'niyo', 'kumbinsihin', 'si', 'dumalo', 'balita', 'kasi', 'present', 'maliban']",Negative,0.9999953508377075
