Data of Tweet,Tweet Content
2022-03-19 23:51:51+00:00,"i hope at the very least, everyone agrees that 1. VP Leni Robredo is cool and smart and 2. Bongbong Marcos is an uncool spoiled brat who had everything handed to him including his fake diploma"
2022-03-19 23:51:20+00:00,@sandraguinaldo @gmanews Baka may ibang clips po  po kayo ...ang saya po kasi tignan na jan palang sa room na ang dami ng humahanga kay vp laht gusto makuha ung apportinity na makapag pa pic sakanya. We love you our president leni robredo.
2022-03-19 23:50:24+00:00,Ready po tau kakampink for leni Robredo.💪💪💪https://t.co/oeWMOkbd1F
2022-03-19 23:50:11+00:00,"Sen.  Panfilo ""Ping"" Morena Lacson Sr. for President!!!👍👍👍
(day 241 out of 291 days til May 9, 2022)"
2022-03-19 23:47:38+00:00,"De Guzman also comments on excise tax and Duterte’s Build, Build, Build during the Comelec presidential debate. #PHVote #WeDecide #PHVoteDeGuzman #PiliPinasDebates2022 https://t.co/E1leDuj2Qa"
2022-03-19 23:46:51+00:00,"Kaya siguro hinahanap ni luchi cruz si Bongbong Marcos para makakuha ng ganung karaming viewers yung debate show nila.

51k versus less than 10k. 😁

-ctto https://t.co/mFKGuVaYy6"
2022-03-19 23:46:37+00:00,Leni Robredo.💪💪💪https://t.co/13AgL770oW
2022-03-19 23:45:33+00:00,"De Guzman also comments on excise tax and Duterte’s Build, Build, Build during the Comelec presidential debate. #PHVote #WeDecide #PHVoteDeGuzman #PiliPinasDebates2022 https://t.co/qsz14XvAEh"
2022-03-19 23:45:00+00:00,"Ibinida ni presidential contender Senador Panfilo Lacson ang mahabang karanasan niya bilang lingkod-bayan — patunay aniya na karapat-dapat siya para pamunuan ang bansa. #Halalan2022 #PiliPinasDebates2022

BASAHIN ang buong ulat: https://t.co/jfeH0Zeggn https://t.co/bohg6FC8mA"
2022-03-19 23:45:00+00:00,"Vice President Leni Robredo has a reputation for pitching data-driven policies and strategies, and she proved that during the first round of the Commission on Elections’ presidential debate.

https://t.co/IkMUC2FIfD"
2022-03-19 23:41:31+00:00,@gmanews Leni ROBREDO for. Kagawad
2022-03-19 23:41:29+00:00,17th President of the Philippines Leni Robredo https://t.co/PipJXmkYa4 https://t.co/4Ls4g4mx9x
2022-03-19 23:41:24+00:00,"Iboto kandidatong pagkapangulo mo, si VP Leni Robredo! Mas radikal ug mag mamahal! #AngatBuhayLahat #LeniRobredo2022 #LeniKikoAllTheWay #MasRadikalMagMamahal #LeniRobredoForPresident #Eleksyon2022 #PilipinasDebate2022 https://t.co/ex2t78VTSs"
2022-03-19 23:40:25+00:00,"#BBMLoser kasi di kaya mag-debate, di kaya mag-show up at lalong-lalo na di kaya mag-man up kasi nga WEAK. Kaya naman #KayLeniNaTayo kasi she is the best one for the job! Kay Pres. Leni Robredo #AngatBuhayLahat."
2022-03-19 23:37:35+00:00,"The best man for the job IS A WOMAN.
Sya ang President ko - LENI ROBREDO

#10RobredoForPresident 
#AngatBuhayLahat 
#LeniKikoTeam2022 
#LeniKikoAllTheWay"
2022-03-19 23:37:23+00:00,"Kaya si President Leni Robredo ang kailangan ng Pilipinas, 🌸🌷☝️ https://t.co/gZEZA3IlAf"
2022-03-19 23:35:28+00:00,@nikkihh_ the last person standing is not a man or woman BUT Leni Robredo. 🌷
2022-03-19 23:35:03+00:00,Sabi ng iba bobo daw si Leni. Bobo pa siya sa lagay na yan? Pano na lang yung iba? E di inutil na sila. This is why we choose Leni Robredo. Inaalam niya ang ginagawa niya. Pinag-iisipan niya. Pumili naman tayo ng Best Candidate para sa bayan. #KayLeniNaTayo https://t.co/pnocIfkcMR
2022-03-19 23:31:41+00:00,@rapplerdotcom @newsdwight Honest review of character ang competence makes Leni Robredo the better choice ..
2022-03-19 23:31:19+00:00,@lenirobredo Mabuhay ang mga kakampink na Gensan! Si Leni Robredo ang tunay na leader na magpapataas ng antas ng ating buhay!
2022-03-19 23:30:13+00:00,"@coderinthebox @inquirerdotnet Sinusundan at nagbigay ka lang kasi na mabatikos si LENI ROBREDO...dapat logical at may thought process ka din, otherwise chill ka na lang!!!"
2022-03-19 23:30:00+00:00,"Labor leader and presidentiable Leody De Guzman says a candidate who does not pay taxes sets a bad example and shows 'no morals' to the Filipino people. #PiliPinasDebates2022 #PHVote #WeDecide #PHVoteDeGuzman

https://t.co/fxHJjepGwR https://t.co/MO1Fd23KJi"
2022-03-19 23:30:00+00:00,"WAG NANG HANAPIN ANG AYAW HUMARAP. Isang lider na laging naroon — ano man ang sakuna. Naniniwala si VP Robredo na hinubog ng karanasan sa paglilingkod sa sambayanan ang kahandaan niyang pamunuan ang bansa. #Halalan2022 #PiliPinasDebates2022

BASAHIN: https://t.co/KNHzUovBoF https://t.co/miSLZrqYLF"
2022-03-19 23:29:59+00:00,"@yooreeeng MarcosJr. duwag. Ayaw umattend ng mga debate dahil hindi kayang ipagtanggol ang sarili at pamilya nya. Kung ang sarili at pamilya nya nga ay hindi nya kayang ipagtanggol at panindigan, ang sambayanang Pilipino pa kaya? Gising Pilipinas!!! LENI ROBREDO FOR THE WIN!!! 🙏💗💗💗🙏"
2022-03-19 23:28:55+00:00,"@lenirobredo Cotabat, Maguindanao and Sultan Kudarat, mabuhay kayo at ipaglaban nyo ang tunay na leader na magpapataas ng antas ng ating buhay at ng buong Pilipinas. Mabuhay ang ating Presidente Leni Robredo at vice president Kiko Pangilinan at lahat ng kakampink!"
2022-03-19 23:25:37+00:00,"During the first Comelec-sponsored debate, Vice President Leni Robredo said she will push for a P100 billion stimulus package for MSMEs, which she said account for 5.7 million employees in the country.
Tap more:
https://t.co/zRLKcq5mBg https://t.co/1eozQ4sQFR"
2022-03-19 23:24:33+00:00,"@lenirobredo Mabuhay ang ating Presidente Leni Robredo, mabuhay ang mga kakampink!"
2022-03-19 23:22:58+00:00,"@lenirobredo Sana po paghandaan nyo ang pinaplano ng duterte at marcos na pandaraya sa araw ng halalan, sa ngayon pa lng ipinapakita nila ang mga gawaing marahas upang mapigilan ang pagiging presidente ni Leni Robredo sa Mayo 2022. Magbantay tayo at lumaban sa mga mandaraya."
2022-03-19 23:22:39+00:00,"""Tayo po ay may panahon pa para patuloy na magusap para sanayin ang ating puso na gumawa ng tamang desisyon.""
- Norberto Gonzales, PDSP
Presidential Aspirant 2022
🌹💙
#COMELEC
#TheFilipinoVotes
#PiliPinasDebates2022
#BilangPilipino2022
#Eleksyon2022 
#PHVote 
#WeDecide https://t.co/GrvdYj1TtA"
2022-03-19 23:22:11+00:00,"Talagang Lutang na lutang ang talino at ganda ni VP LENI ROBREDO sa bawat debate o rally. 

Nakakaproud magkaroon ng ganitong Presidente.

#10RobredoForPresident 
#LetLeniLead 
#GobyernongTapatAngatBuhayLahat"
2022-03-19 23:21:23+00:00,@vegannutrition1 Leni Robredo!
2022-03-19 23:21:20+00:00,President Leni Robredo. https://t.co/23LjryLj7b
2022-03-19 23:21:04+00:00,"@suryeonbitch Parang di kasi siya normal magsalita, di tulad nina Norberto Gonzales, alam na alam mo na nag-iisip sa sagot. Si Lenlen parang nag memorize, ewan ko ba"
2022-03-19 23:19:37+00:00,"Wag na nating hanapin ang ayaw humarap sa atin. True leaders show up and man up. Kaya sa darating na Mayo, the best man for the job is a woman.” -Leni Robredo https://t.co/kMp6U0IonM"
2022-03-19 23:15:00+00:00,"Vice President Leni Robredo on Saturday said voters should stop looking for candidates who refuse to face them, an apparent dig at her rival Ferdinand ""Bongbong"" Marcos Jr. #Halalan2022 

https://t.co/1jZ2A3FRhh"
2022-03-19 23:14:55+00:00,"#VOTEPH2022 | Presidential Aspirant Ka Leody de Guzman on which sector he will prioritize and strengthen if he wins the presidency

#PiliPinas #COMELECDebates #TheTurningPoint #Election2022 #YourVoteYourVoice #WeDecide #VotePH https://t.co/Jvr3SvMwxY"
2022-03-19 23:14:45+00:00,@ABSCBNNews @MannyPacquiao @lenirobredo @sherieanntorres Both i like..But 2022 my PRESDINT IS LENI ROBREDO...
2022-03-19 23:13:38+00:00,https://t.co/PSA8nXhAZv
2022-03-19 23:12:36+00:00,"@GerryCacanindin Alam mo, there is something off with Leni Robredo. She is not fit for the position. I think she lacks wisdom."
2022-03-19 23:11:52+00:00,@smninews Mahirap makipag usap sa walang alam kahit ulit ulitin ang tanong. Ping Lacson will not get a good answer from Leni.
2022-03-19 23:09:49+00:00,"@smjyuns laging absent ano yan hahahaha tatakbo kang presidente kaso lagi namang absent, stop making excuses bongbong marcos://"
2022-03-19 23:08:29+00:00,"Ewan ko ba diyan kay Ping Lacson. Alam niya kasing malakas ang branding ng Build Build Build tapos gusto niyang palabasin na di siya itutuloy ni VPLR. 

Her answer, ""I'll call them infrastructure projects."" Tapos ang usapan. 

#KayLeniNaTayo #PasigIsPink https://t.co/JfcVg5cGeq"
2022-03-19 23:08:12+00:00,"Yes! And that woman is our next president, Leni Robredo. Ipanalo na natin ito! https://t.co/EvwJtnGi5L"
2022-03-19 23:07:50+00:00,"Leni Robredo is a PA-victim of ""fake news"" and ""disinformation"". Those two are the favourite bogeymen used by the Opposition to explain their FAILED campaigns.
#PiliPinasDebates2022 https://t.co/hoLJbU94DG"
2022-03-19 23:07:43+00:00,"PAYANIGIN NATIN ANG EMERALD PASIG!!!!!!!! SABAY SABAAAAAAYYYY!!!

#10 SA BALOTA LENI ROBREDO!!!!!!!!!!

#LETLENILEAD2022 #PASIGISPINK #PASIGLABAN https://t.co/2Y0JhdMiXp"
2022-03-19 23:06:46+00:00,"can we please stop with the ""man up"" ""may bayag"" metaphors for leni robredo it is screaming misogyny"
2022-03-19 23:03:29+00:00,"PLPT FOR LENI!! SABAY SABAY PO TAYONG MANINDIGAN, AT IPAGLABAN ANG ATING KANDIDATO! FOR OUR FUTURE AND FUTURE PRESIDENT!!! 

#10 SA BALOTA, LENI ROBREDO!!!! 💖🌷

KITAKITS PO TAYO PASIGEÑOS!!!! #PasigIsPink #TroPASIGUradongPanalo #LABANLENI2022 https://t.co/m7i466cvbZ"
2022-03-19 23:01:25+00:00,Thank you Luchi for repeatedly reminding the audience how significant the presidential frontrunner Bongbong Marcos is. It’s just satisfying to see how affected and butthurt you guys were by his decision. 😅
2022-03-19 23:01:14+00:00,Vice President Leni Robredo has vowed to maximize the budget windfall of local governments from the Supreme Court’s landmark ruling on their share from national taxes should she become the country’s next leader. #VotePH https://t.co/WmUFv4rpX1
2022-03-19 23:00:31+00:00,"Gusto kong makita si Neri sa Pasig rally Leni. Gusto kong marinig ng live ""Si Bongbong Marcos ating ilampaso!"".

#WeWantNeri
#16Colmenares
#KayangKaya https://t.co/c3M7nXx5e9"
2022-03-19 23:00:00+00:00,"Presidential candidate VP Leni Robredo says her senate slate is full and final when asked about making changes to the line-up. She adds all considerations were discussed before announcing the list. #PiliPinasDebates2022 #PHVote #WeDecide #PHVoteRobredo

https://t.co/fxHJjepGwR https://t.co/YgSHloXQAp"
2022-03-19 22:58:59+00:00,"VP Leni Robredo: Ako po, may eleksyon o wala, bagyo man, kahit anong sakuna, pandemya, kahit anong problema, nandito po ako.

#KayLeniNaTayo 
#10RobredoPresident 
#PiliPinasDebates2022
#RizaLeni https://t.co/QRijh1XSQG"
2022-03-19 22:57:43+00:00,"IPANALO NA NATIN TO ! 
The Leni Robredo Chant (Full Track)
performed by Kakampinks https://t.co/y5THRwJ9ge via @YouTube"
2022-03-19 22:57:21+00:00,"""Bongbong Marcos’s support base is not composed of casual newly-acquired followers. They are likely long-term followers who have come to know him and what he stands for over time frames measured in years, even decades."""
2022-03-19 22:56:46+00:00,"*🇵🇭 First brought up by Isko Moreno, 4 of 9 Presidential Candidates (Isko Moreno, Leni Robredo, Ping Lacson, Leody de Guzman) are steadfast in their position to pursue the collection of the P203 Billion liability of Bongbong  Marcos.*

https://t.co/XA2RJbNSLU"
2022-03-19 22:55:11+00:00,"Leni Robredo never fails. Way to go, My President.
#LetLeniLead2022 #KakamPINKS #PiliPinasDebates2022 https://t.co/y8bWJTbcsk"
2022-03-19 22:54:58+00:00,"Proven TRUE yet again! 😮 
Bongbong Marcos need not attend any debates either https://t.co/Wh2Kgq0wGi"
2022-03-19 22:52:10+00:00,@balintinesday @yanyandimas14 Our next President is no other than Leni Robredo.🌸💗
2022-03-19 22:50:23+00:00,"@barrygutierrez3 MarcosJr. duwag. Ayaw umattend ng mga debate dahil hindi kayang idipensa ang sarili at pamilya nya. Kung ang sarili at pamilya nya nga ay hindi nya kayang ipagtanggol at panindigan, ang sambayanang Pilipino pa kaya? Gising Pilipinas!!! LENI ROBREDO FOR THE WIN!!! 🙏💗💗💗🙏"
2022-03-19 22:49:43+00:00,"@iamRaoulManuel MarcosJr. duwag. Ayaw umattend ng mga debate dahil hindi kayang idipensa ang sarili at pamilya nya. Kung ang sarili at pamilya nya nga ay hindi nya kayang ipagtanggol at panindigan, ang sambayanang Pilipino pa kaya? Gising Pilipinas!!! LENI ROBREDO FOR THE WIN!!! 🙏💗💗💗🙏"
2022-03-19 22:49:29+00:00,"@epstareezy MarcosJr. duwag. Ayaw umattend ng mga debate dahil hindi kayang idipensa ang sarili at pamilya nya. Kung ang sarili at pamilya nya nga ay hindi nya kayang ipagtanggol at panindigan, ang sambayanang Pilipino pa kaya? Gising Pilipinas!!! LENI ROBREDO FOR THE WIN!!! 🙏💗💗💗🙏"
2022-03-19 22:47:07+00:00,"@Eric_Cabahug MarcosJr. duwag. Ayaw umattend ng mga debate dahil hindi kayang idipensa ang sarili at pamilya nya. Kung ang sarili at pamilya nya nga ay hindi nya kayang ipagtanggol at panindigan, ang sambayanang Pilipino pa kaya? Gising Pilipinas!!! LENI ROBREDO FOR THE WIN!!! 🙏💗💗💗🙏"
2022-03-19 22:46:30+00:00,"Iboto kandidatong pagkapangulo mo, si VP Leni Robredo! Mas radikal ug mag mamahal! #AngatBuhayLahat #LeniRobredo2022 #LeniKikoAllTheWay #MasRadikalMagMamahal #LeniRobredoForPresident #Eleksyon2022 #PilipinasDebate2022 https://t.co/zqqf3QCOnt"
2022-03-19 22:44:34+00:00,"My President is LENI ROBREDO! #KayLeniNaTayo #PasigIsPink today! LORD, bless us with good weather today and keep us all safe as well. Bless also Team LENI-KIKO with your strength, protection, wisdom, and love. In Jesus’ name. Amen! 💕💕💕🇵🇭 https://t.co/EH58h8JSoU"
2022-03-19 22:44:18+00:00,"@_johncyril MarcosJr. duwag. Ayaw umattend ng mga debate dahil hindi kayang idipensa ang sarili at pamilya nya. Kung ang sarili at pamilya nya nga ay hindi nya kayang ipagtanggol at panindigan, ang sambayanang Pilipino pa kaya? Gising Pilipinas!!! LENI ROBREDO FOR THE WIN!!! 🙏💗💗💗🙏"
2022-03-19 22:43:15+00:00,"@cnnphilippines MarcosJr. duwag. Ayaw umattend ng mga debate dahil hindi kayang idipensa ang sarili at pamilya nya. Kung ang sarili at pamilya nya nga ay hindi nya kayang ipagtanggol at panindigan, ang sambayanang Pilipino pa kaya? Gising Pilipinas!!! LENI ROBREDO FOR THE WIN!!! 🙏💗💗💗🙏"
2022-03-19 22:42:29+00:00,Many of these new endorsements for Leni Robredo and Isko Moreno are twinned not with their running mates but vice presidential candidate and Davao City Mayor Sara Duterte. These should actually be ringing alarm bells. #PHVote #WeDecide #Opinion https://t.co/jvo7S9EsAP
2022-03-19 22:42:20+00:00,@JhonsonVhan mas okay pa si Ping Lacson haha
2022-03-19 22:42:15+00:00,435k likes for Jihyo and none for bongbong marcos https://t.co/WyPAVT4usL
2022-03-19 22:41:37+00:00,"Lutang ang PINK mamaya sa Emerald Ave with My President Leni Robredo!

#PasigIsPink 
#KayLeniNaTayo
#10RobredoforPresident"
2022-03-19 22:41:29+00:00,"Former Senator Ferdinand ""Bongbong"" Marcos Jr. said in a taped interview that the government should prioritize agriculture to achieve a zero poverty rate in the Philippines. | @DFernandezINQ https://t.co/g7gyI5KFzB"
2022-03-19 22:40:51+00:00,"Credits to Leni Robredo, she knows her data."
2022-03-19 22:40:20+00:00,#CyberPinoyRadio just played For President by Bongbong Marcos #SupportOPM #pinoymusic. Get our apps https://t.co/uIKHP2ZFsK https://t.co/8nS8l6apIZ
2022-03-19 22:38:18+00:00,"👏👏👏👏👏
Lutang na lutang ang galing ni President Leni Robredo sa debate kagabi. At nanggigigil sa inis ang LBM at Dutae supporters. 

#PiliPinasDebates2022 

Lutang na lutang din ang absence ni LBM at DutaeGirl!
Diatabs at flush ang katapat niyan."
2022-03-19 22:35:49+00:00,@dozZ3h_Vbril Seriously? Akala ko maka duterte po si abella since parehas taga Davao.. Ang alam kopo na maka SAME FEATHERS FLOCK TOGETHER ay si Norberto Gonzales 😅
2022-03-19 22:35:45+00:00,@onofight @Jpril0411 @Charley_den @mal_326 @KimIndar @iampinglacson bakit mo kailangan ipaliwanag.e obvious nmn na ang galing ni VP Leni ay d kayang tapatan ni utal at sabog sobra pa sa lutang na si Bongbong Marcos.
2022-03-19 22:35:43+00:00,"On the topic of fake news, Manila Mayor Isko Moreno and Vice President Leni Robredo mention the absent Ferdinand 'Bongbong' Marcos Jr., who was reported to have benefited from disinformation. #PiliPinasDebates2022 #PHVote #WeDecide  https://t.co/lJhvyV83ph"
2022-03-19 22:35:15+00:00,"Yet again in last night's @COMELEC ""debate"", blood flow was redirected away from the brain and down to the leg muscles keeping balance on high heels. Konting learning naman dyan, Ms Leni Robredo... https://t.co/mSCN17P0HG"
2022-03-19 22:34:13+00:00,"My workmates and I are playing bobo game sa zoom so ang category is Philippine Presidents

one of them answered LENI ROBREDO

YES TAMA CONSIDERED PO!!! 😭😭😭"
2022-03-19 22:33:07+00:00,@smurfette017 Yung idol nilang ngiwe ang lutang. Lahat ng kahinaan ng idol nila binabato kay VP Leni Robredo. Pero di sila magtatagumpay sapagkat lalabas at lalabas ang katotohanan - ang galing at husay ni VP Leni Robredo higit sa pagiging crowd drawer!
2022-03-19 22:33:01+00:00,"@piggy_belluuuh Leni siya besh

https://t.co/keYr8RUPKf"
2022-03-19 22:31:36+00:00,She memorised the script really well. Ang galing talaga ni Leni Robredo! 😀 https://t.co/bxcEQFqaaQ
2022-03-19 22:31:01+00:00,"Vice President Leni Robredo: “True leaders show up and man up. So this coming May, the best man for the job is a woman.” #VotePH | @GabrielLaluINQ https://t.co/Wagjyr7uYB"
2022-03-19 22:30:57+00:00,@KimIndar ito ang Lutang. Sabog na sabog ang utak ni Bongbong Marcos  nyeta lungs. https://t.co/shWoQ5OGde
2022-03-19 22:30:00+00:00,@enteng1177 @SaltAndReality Mas maiinggit yan mamaya sa Pasig. Tyak aapaw ang supporters ni VP Leni Robredo pagkatapos marinig ang napakaganda at nakakaluhang mensahe nya sa debate kagabi.
2022-03-19 22:27:59+00:00,"You have to give it to Faisal Mangondato for showing up again in another round of debates. As for the supposedly frontrunner Marcos Jr., well he chickened out as predicted. #Halalan2022"
2022-03-19 22:27:51+00:00,"@KimIndar @iampinglacson Magaling ka magaling? Sana ikaw na  sumalang sa debate tutal duwag iyang si Bongbong Marcos. Kasi ano,mabubuko iyong mas lutang pa siya. d lang lutang laging sabog."
2022-03-19 22:26:43+00:00,@BenigWillie @johncol13097093 @SaltAndReality She's too good to be true talaga. Napakababang loob nya kaya marami syang nako-convert. VP Leni Robredo is genuine leader. Sana ma-realize ng mga tao yan.
2022-03-19 22:25:47+00:00,"Friendly reminder...

Pag si Faisal Mangondato na ang magsalita, skip niyo na lang. Char... if gusto niyo lang nman na hindi masayang oras niyo. Charotz.

Atleast, siya nagpapakita HAHAHA.

#PiliPinasDebates2022 #TheFilipinoVotes"
2022-03-19 22:21:46+00:00,"Moderator: Tagumpay ba ang ""Build, Build, Build""?

Senator Ping Lacson: Sa tanong na matagumpay ba? Out of 118 projects, ang na-accomplish lang... 12. So, kayo na po humusga. Mga kababayan na lang natin ang humusga. 

#PiliPinasDebates2022 #TheFilipinoVotes"
2022-03-19 22:21:18+00:00,@CJ3698 @smninews @COMELEC Alin SMNI pagaari ng isang bulaan sex maniac na pastor at mga ka kultong sinungaling. economist daw si Bongbong Marcos. Kahiya. Pwee!
2022-03-19 22:20:18+00:00,"With VP Leni Robredo's heart warming message at the debate last night, her rally in Pasig City will be one of her grandest ever!"
2022-03-19 22:19:41+00:00,"@islastrahes omg, i'm from italy &amp; a lot of people have been asking me the same thing. well, at first ayoko talaga mag post abt politics, but this is not the right time to be silent anymore lalo na't laganap ang fake news. i am not just fighting for leni robredo, but also for the TRUTH 🙌🏼✨"
2022-03-19 22:19:17+00:00,@SolKiok @KimIndar Talaga? Kailan nagopya ng platform si VP Leni e wala nmn nito si Bongbong Marcos.  sana pina attend mo ng debate para malaman ng lahat ang platform niya. D puro Unity. Bayaran kamo ni Baby M ang 203 billion.
2022-03-19 22:19:00+00:00,"True leaders show up and man up.
Kaya sa darating na Mayo, the best man for the job is a woman. - leni robredo

Pasabog ang last line, parang confidently beautiful with a heart c"",)

@PiaWurtzbach @jpgrobredo @aikarobredo @jillrobredo @bamaquino"
2022-03-19 22:18:26+00:00,"BBM Shirt, BBM Sara 2022 TShirt, Bongbong Marcos Tiger of the  by Oceanrix https://t.co/pk7N0mM8wD via @Etsy #BBM #BBMForPresident #BBMSaraUNITEAM #BongbongForPresident #BONGBONGMARCOS2022 #BBMSARA #solidnorthbbmsara #marcos"
2022-03-19 22:18:12+00:00,"Leni Robredo T-Shirt, KakamPink, Let Leni Lead Shirt, I Suppor by Oceanrix https://t.co/39nc7N8co4 via @Etsy #LeniKiko2022 #LeniForPresident2022 #LetLeniLead2022 #leni #Elections2022 #Philippines #LeniKikoTeam2022 #LeniKikoAllTheWay #MANILAisPink #manilaforleni #LeniRobredo2022"
2022-03-19 22:17:36+00:00,"NEVER AGAIN SA PUPPET NA PRESIDENT 
NO NO NO kay Leni Robredo https://t.co/IPhiReXLrL"
2022-03-19 22:17:10+00:00,LENI ROBREDO’S CLOSING STATEMENT 🌸💗🌸 https://t.co/W7QqmmrWLs
2022-03-19 22:17:08+00:00,"@iampinglacson Ikaw ang pag asa namin senator ping lacson ❤️❤️

#PingLacson2022"
2022-03-19 22:17:04+00:00,"@nixon_live Almost the same in 2016 VP leni robredo was nothing, also 1% only in the survey but she win,this time most of the people wearing pink."
2022-03-19 22:16:43+00:00,I love Madam Leni Robredo but damn Doc. Tricia Robredo  messed up my tiktok algorithm and now she is my bias wrecker! 😭
2022-03-19 22:10:50+00:00,"The 17th President of the Philippines, my President: #10LeniRobredo 💗💗💗🇵🇭
https://t.co/IKKE4jPtON"
2022-03-19 22:10:19+00:00,"Napaginipan kong assistant daw ako ni VP Leni Gerona Robredo sa sortie niya sa Pangasinan.

Haba ng tulog ko mga 12 hours."
2022-03-19 22:06:01+00:00,Education priority ni leni Robredo.💪💪💪https://t.co/HJBuqNhckA
2022-03-19 22:04:54+00:00,"Matagal na pala pero bakit wala pa ring aksiyon ang BIR? 
 https://t.co/VFo7hBacV9"
2022-03-19 22:03:20+00:00,"@macoyestrella Yung company driver namin, ping lacson sya. Pero onting push nalang mag-leni na sya. Ayaw nya talaga kay LBM. Tanga lang daw boboto don. Sorry sa words apologist hehe ✌🏻"
2022-03-19 22:01:12+00:00,"@nikkihh_ That’s my President! Leni Robredo, Oragon!💗💗💗"
2022-03-19 22:00:28+00:00,#CyberPinoyRadio just played For President by Bongbong Marcos #SupportOPM #pinoymusic. Get our apps https://t.co/uIKHP2ZFsK https://t.co/1QHHCNirsE
2022-03-19 22:00:21+00:00,@yoimi_a bongbong marcos is a filo politician !! i believe he was running for president of the ph
2022-03-19 22:00:00+00:00,"Narito ang dalawang pangakong binitiwan ni Jose Montemayor, Jr. sakaling siya ang ibotong susunod na pangulo ng bansa. #Halalan2022 #PiliPinasDebates2022 

BASAHIN ang buong ulat: https://t.co/etRHZeXozD https://t.co/3G0Rwov87t"
2022-03-19 21:59:16+00:00,"Yung basic na kailangan ng mamamayan ay hindi natutugunan yun ang tingin ko sa build, build, build na ito."" - Ka Leody de Guzman #PiliPinasDebate2022 #TheFilipinoVotes"
2022-03-19 21:58:40+00:00,@crassu2 loyalist of bongbong marcos
2022-03-19 21:57:29+00:00,"3. Ping Lacson, Sir tanong din namin yan haha so Marcoses ba may pagkukulang? And diba nangamkam na sila ng mga ari arian ng mga Marcoses to satisfy the estate taxes. 3/5 https://t.co/OVIPnStJSs"
2022-03-19 21:56:03+00:00,Leni Robredo.❤❤❤https://t.co/EDZMG6AkZB
2022-03-19 21:55:18+00:00,"Vice President Leni Robredo in her final statement: ""The best man for the job is a woman.""

Video courtesy of: COMELEC

#PiliPinasDebates2022 
https://t.co/PjwKturaAH"
2022-03-19 21:54:08+00:00,Leni Robredo.💪💪💪https://t.co/QiMZeLhRYb
2022-03-19 21:52:59+00:00,"@waleywaling @avi_paolo @crissibautista @manilabulletin Teh, si Mirriam Defensor po presidente ko way way before pa at si Ping Lacson ang 1st choice ko before mangampanya. Ngayong taon lang ako namulat sa politika. 😂"
2022-03-19 21:50:07+00:00,Leni Robredo.💪💪💪https://t.co/uOFbSfLmcG
2022-03-19 21:45:00+00:00,"Bagong liderato para sa tunay na pagbabago ang alok ni Faisal Mangondato sakaling siya ang manalong susunod na pangulo ng Pilipinas. #Halalan2022 #PiliPinasDebates2022

BASAHIN ang buong ulat: https://t.co/D6HIpbxqbi https://t.co/84UCV19r9Y"
