Tweet,Tokens,Label,Prediction
salpukan kulay eksena social media matapos mag-anunsyo kandidatura si vice president tinapatan naman tagasuporta davao city sara duterte via,"['salpukan', 'kulay', 'eksena', 'social', 'media', 'matapos', 'mag-anunsyo', 'kandidatura', 'si', 'vice', 'president', 'tinapatan', 'naman', 'tagasuporta', 'davao', 'city', 'sara', 'duterte', 'via']",Neutral,0.7418043613433838
presents pangilinan vp polls liberal party adopts presidential bet read,"['presents', 'pangilinan', 'vp', 'polls', 'liberal', 'party', 'adopts', 'presidential', 'bet', 'read']",Neutral,0.7403163909912109
nationwide supporters aklan via,"['nationwide', 'supporters', 'aklan', 'via']",Neutral,0.7390047311782837
last day campaign period saturday outgoing president rodrigo duterte endorse daughter's standard-bearer ferdinand read,"['last', 'day', 'campaign', 'period', 'saturday', 'outgoing', 'president', 'rodrigo', 'duterte', 'endorse', ""daughter's"", 'standard-bearer', 'ferdinand', 'read']",Neutral,0.7333241105079651
took blind test top candidates ernesto,"['took', 'blind', 'test', 'top', 'candidates', 'ernesto']",Neutral,0.7321862578392029
presidential candidate said corruption always problem old system noted problems like poverty fewer job opportunities caused via,"['presidential', 'candidate', 'said', 'corruption', 'always', 'problem', 'old', 'system', 'noted', 'problems', 'like', 'poverty', 'fewer', 'job', 'opportunities', 'caused', 'via']",Neutral,0.7287465929985046
reporter's review lian buan via,"[""reporter's"", 'review', 'lian', 'buan', 'via']",Neutral,0.7284996509552002
challenge bir file criminal case ferdinand sign petition via,"['challenge', 'bir', 'file', 'criminal', 'case', 'ferdinand', 'sign', 'petition', 'via']",Neutral,0.7252280116081238
vp robredo's final words direct hit po wag nating hanapin ayaw namang humarap true leaders show po darating best job woman,"['vp', ""robredo's"", 'final', 'words', 'direct', 'hit', 'po', 'wag', 'nating', 'hanapin', 'ayaw', 'namang', 'humarap', 'true', 'leaders', 'show', 'po', 'darating', 'best', 'job', 'woman']",Neutral,0.7178641557693481
corruption vp says caused weakness system people enumerates several instrumentalities including full disclosure act digitalizing gov't transactions,"['corruption', 'vp', 'says', 'caused', 'weakness', 'system', 'people', 'enumerates', 'several', 'instrumentalities', 'including', 'full', 'disclosure', 'act', 'digitalizing', ""gov't"", 'transactions']",Neutral,0.7167747616767883
tugon vp pahayag kampo bbm nakunang di umano namimgay pera tarlac sortie uniteam kampo via,"['tugon', 'vp', 'pahayag', 'kampo', 'bbm', 'nakunang', 'di', 'umano', 'namimgay', 'pera', 'tarlac', 'sortie', 'uniteam', 'kampo', 'via']",Neutral,0.7161492109298706
ipinagkibit-balikat nina presidential bets sen resulta huling survey pulse asia research inc naniniwala naman si sen maipapanalo magic via,"['ipinagkibit-balikat', 'nina', 'presidential', 'bets', 'sen', 'resulta', 'huling', 'survey', 'pulse', 'asia', 'research', 'inc', 'naniniwala', 'naman', 'si', 'sen', 'maipapanalo', 'magic', 'via']",Neutral,0.7159319519996643
ibonoto po kiko pangilinan villanueva trillanes tulfo villar binay legarda gatchalian eleazar padilla gordon party list act cis,"['ibonoto', 'po', 'kiko', 'pangilinan', 'villanueva', 'trillanes', 'tulfo', 'villar', 'binay', 'legarda', 'gatchalian', 'eleazar', 'padilla', 'gordon', 'party', 'list', 'act', 'cis']",Neutral,0.7151630520820618
president doc willie vp senator chel diokno risa hontiveros alex carmen zubiaga neri colmenares dr carl balita wag iboto kiko mananalo,"['president', 'doc', 'willie', 'vp', 'senator', 'chel', 'diokno', 'risa', 'hontiveros', 'alex', 'carmen', 'zubiaga', 'neri', 'colmenares', 'dr', 'carl', 'balita', 'wag', 'iboto', 'kiko', 'mananalo']",Neutral,0.7143511176109314
ngayong gabi miting avance tambalang senador senate president tito sotto cavite,"['ngayong', 'gabi', 'miting', 'avance', 'tambalang', 'senador', 'senate', 'president', 'tito', 'sotto', 'cavite']",Neutral,0.7105898857116699
missing last night's presidential debate sponsored commission elections comelec former senator saturday cited importance campaigning directly masses read,"['missing', 'last', ""night's"", 'presidential', 'debate', 'sponsored', 'commission', 'elections', 'comelec', 'former', 'senator', 'saturday', 'cited', 'importance', 'campaigning', 'directly', 'masses', 'read']",Neutral,0.7054958939552307
nadine says,"['nadine', 'says']",Neutral,0.7038216590881348
panoorin mainit tinanggap samarenos via,"['panoorin', 'mainit', 'tinanggap', 'samarenos', 'via']",Neutral,0.7026455998420715
replika app supporting,"['replika', 'app', 'supporting']",Neutral,0.7010389566421509
election update iginiit presidential candidate madali politiko magpalipat-lipat partido,"['election', 'update', 'iginiit', 'presidential', 'candidate', 'madali', 'politiko', 'magpalipat-lipat', 'partido']",Neutral,0.6961809992790222
influential religious group iglesia cristo inc tuesday endorsed ferdinand president davao city sara duterte vice president six days polls,"['influential', 'religious', 'group', 'iglesia', 'cristo', 'inc', 'tuesday', 'endorsed', 'ferdinand', 'president', 'davao', 'city', 'sara', 'duterte', 'vice', 'president', 'six', 'days', 'polls']",Neutral,0.6927671432495117
president next week,"['president', 'next', 'week']",Neutral,0.6844596862792969
nilinaw kampo presidential candidate sen ka-tandem si sen tito sotto pinal senatorial lineup anila tuluyang inaalis listahan sina dating vice president jejomar binay sen richard gordon,"['nilinaw', 'kampo', 'presidential', 'candidate', 'sen', 'ka-tandem', 'si', 'sen', 'tito', 'sotto', 'pinal', 'senatorial', 'lineup', 'anila', 'tuluyang', 'inaalis', 'listahan', 'sina', 'dating', 'vice', 'president', 'jejomar', 'binay', 'sen', 'richard', 'gordon']",Neutral,0.6807786226272583
vice pres holds grand rally dubbed liyag kay agusan del sur final stretch campaign,"['vice', 'pres', 'holds', 'grand', 'rally', 'dubbed', 'liyag', 'kay', 'agusan', 'del', 'sur', 'final', 'stretch', 'campaign']",Neutral,0.6795161962509155
president,['president'],Neutral,0.6769129037857056
president,['president'],Neutral,0.6769128441810608
president,['president'],Neutral,0.6769128441810608
president,['president'],Neutral,0.6769128441810608
president,['president'],Neutral,0.6769128441810608
president,['president'],Neutral,0.6769128441810608
president,['president'],Neutral,0.6769128441810608
president,['president'],Neutral,0.6769128441810608
president,['president'],Neutral,0.6769128441810608
president,['president'],Neutral,0.6769128441810608
president,['president'],Neutral,0.6769128441810608
president,['president'],Neutral,0.6769128441810608
wohooo president,"['wohooo', 'president']",Neutral,0.6769128441810608
president,['president'],Neutral,0.6769128441810608
president,['president'],Neutral,0.6769128441810608
president,['president'],Neutral,0.6769128441810608
president,['president'],Neutral,0.6769128441810608
president,['president'],Neutral,0.6769128441810608
president,['president'],Neutral,0.6769128441810608
took blind test top candidate,"['took', 'blind', 'test', 'top', 'candidate']",Neutral,0.6699867844581604
gumulo buong sitwasyon supreme court presidential candidate doctor economist lawyer dr blames supreme court justices making parameters party-lists vague live updates,"['gumulo', 'buong', 'sitwasyon', 'supreme', 'court', 'presidential', 'candidate', 'doctor', 'economist', 'lawyer', 'dr', 'blames', 'supreme', 'court', 'justices', 'making', 'parameters', 'party-lists', 'vague', 'live', 'updates']",Neutral,0.6686542630195618
presidential candidate ferdinand getting bigger numbers across regions according private pollster pulse asia,"['presidential', 'candidate', 'ferdinand', 'getting', 'bigger', 'numbers', 'across', 'regions', 'according', 'private', 'pollster', 'pulse', 'asia']",Neutral,0.6655853390693665
breaking former ifugao rep teddy baguilat filed certificate candidacy senate vice president earlier stated baguilat part senatorial slate via,"['breaking', 'former', 'ifugao', 'rep', 'teddy', 'baguilat', 'filed', 'certificate', 'candidacy', 'senate', 'vice', 'president', 'earlier', 'stated', 'baguilat', 'part', 'senatorial', 'slate', 'via']",Neutral,0.6648956537246704
vice presidential spokesperson barry gutierrez listed channels one explore looking help vp,"['vice', 'presidential', 'spokesperson', 'barry', 'gutierrez', 'listed', 'channels', 'one', 'explore', 'looking', 'help', 'vp']",Neutral,0.663317859172821
expected senators tito sotto kiko pangilinan well buhay partylist congressman lito atienza banned attend remaining sessions th congress end till june,"['expected', 'senators', 'tito', 'sotto', 'kiko', 'pangilinan', 'well', 'buhay', 'partylist', 'congressman', 'lito', 'atienza', 'banned', 'attend', 'remaining', 'sessions', 'th', 'congress', 'end', 'till', 'june']",Neutral,0.662634015083313
food security says ph aggressive preparing future problems food shortage via,"['food', 'security', 'says', 'ph', 'aggressive', 'preparing', 'future', 'problems', 'food', 'shortage', 'via']",Neutral,0.6533910036087036
ngayong darating halalan tatanglaw buong bayan ilaw tahanan vp,"['ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan', 'vp']",Neutral,0.652439534664154
long-time public servant presidential candidate says proudly say hands clean corruption read,"['long-time', 'public', 'servant', 'presidential', 'candidate', 'says', 'proudly', 'say', 'hands', 'clean', 'corruption', 'read']",Neutral,0.6510941982269287
governors present meeting tonight headquartiers mandaluyong city gov dakila dax cua quirino ulap president gov imelda dimaporo lanao del norte gov francisco emmanuel pacoy ortega iii union gov nancy catamco cotabato,"['governors', 'present', 'meeting', 'tonight', 'headquartiers', 'mandaluyong', 'city', 'gov', 'dakila', 'dax', 'cua', 'quirino', 'ulap', 'president', 'gov', 'imelda', 'dimaporo', 'lanao', 'del', 'norte', 'gov', 'francisco', 'emmanuel', 'pacoy', 'ortega', 'iii', 'union', 'gov', 'nancy', 'catamco', 'cotabato']",Neutral,0.6481298804283142
tweet quoted article vice news,"['tweet', 'quoted', 'article', 'vice', 'news']",Neutral,0.6455420851707458
bongbong's pro-china stance allow beijing gain ground quest control entire south china sea,"[""bongbong's"", 'pro-china', 'stance', 'allow', 'beijing', 'gain', 'ground', 'quest', 'control', 'entire', 'south', 'china', 'sea']",Neutral,0.6440845727920532
supporters presidential candidate vice president brings festive mood streets surrounding university santo tomas cheer lone woman vying top position government team,"['supporters', 'presidential', 'candidate', 'vice', 'president', 'brings', 'festive', 'mood', 'streets', 'surrounding', 'university', 'santo', 'tomas', 'cheer', 'lone', 'woman', 'vying', 'top', 'position', 'government', 'team']",Neutral,0.642155110836029
th anniversary edsa revolution tita winnie found ominous declare newfound enthusiasm edsa stands ferdinand running president draws parallelism cory aquino,"['th', 'anniversary', 'edsa', 'revolution', 'tita', 'winnie', 'found', 'ominous', 'declare', 'newfound', 'enthusiasm', 'edsa', 'stands', 'ferdinand', 'running', 'president', 'draws', 'parallelism', 'cory', 'aquino']",Neutral,0.6394877433776855
president vice president pangilinan kiko senators diokno chel hontiveros risa colmenares neri espiritu luke pang tropang angat,"['president', 'vice', 'president', 'pangilinan', 'kiko', 'senators', 'diokno', 'chel', 'hontiveros', 'risa', 'colmenares', 'neri', 'espiritu', 'luke', 'pang', 'tropang', 'angat']",Neutral,0.6378210186958313
podiums presidential hopefuls skipped in-person debates left vacant among vice president manila senators,"['podiums', 'presidential', 'hopefuls', 'skipped', 'in-person', 'debates', 'left', 'vacant', 'among', 'vice', 'president', 'manila', 'senators']",Neutral,0.6358903050422668
malaki po yung disconnect curriculum industry..ex bpo daming trabaho nag qua-qualify maritime grabe opportunity yung skills tutukan stem regional centers,"['malaki', 'po', 'yung', 'disconnect', 'curriculum', 'industry..ex', 'bpo', 'daming', 'trabaho', 'nag', 'qua-qualify', 'maritime', 'grabe', 'opportunity', 'yung', 'skills', 'tutukan', 'stem', 'regional', 'centers']",Neutral,0.634699821472168
presidential frontrunner uniteam promises new society unity anew proclamation rally quezon city monday february full story,"['presidential', 'frontrunner', 'uniteam', 'promises', 'new', 'society', 'unity', 'anew', 'proclamation', 'rally', 'quezon', 'city', 'monday', 'february', 'full', 'story']",Neutral,0.6314525604248047
ilonggos city woke friday october pink ribbons cars donned tarpaulins flyers expressing support vice president robredo's presidential bid,"['ilonggos', 'city', 'woke', 'friday', 'october', 'pink', 'ribbons', 'cars', 'donned', 'tarpaulins', 'flyers', 'expressing', 'support', 'vice', 'president', ""robredo's"", 'presidential', 'bid']",Neutral,0.6314387321472168
vp response trillion debt kuha cnn presidential debate filipino votes panuorin live,"['vp', 'response', 'trillion', 'debt', 'kuha', 'cnn', 'presidential', 'debate', 'filipino', 'votes', 'panuorin', 'live']",Neutral,0.6309807896614075
president vice president pangilinan kiko senators baguilat teddy cabonegro roy colmenares neri d'angelo david leila diokno chel espiritu luke hontiveros risa labog elmer kuya alex,"['president', 'vice', 'president', 'pangilinan', 'kiko', 'senators', 'baguilat', 'teddy', 'cabonegro', 'roy', 'colmenares', 'neri', ""d'angelo"", 'david', 'leila', 'diokno', 'chel', 'espiritu', 'luke', 'hontiveros', 'risa', 'labog', 'elmer', 'kuya', 'alex']",Neutral,0.6305098533630371
aspiring president vp finally addresses crowd naga city speaks home crowd vernacular,"['aspiring', 'president', 'vp', 'finally', 'addresses', 'crowd', 'naga', 'city', 'speaks', 'home', 'crowd', 'vernacular']",Neutral,0.6304985284805298
number balota lt,"['number', 'balota', 'lt']",Neutral,0.6304157376289368
pulse asia believes latest survey showing lead could reflect result polls inquirer news,"['pulse', 'asia', 'believes', 'latest', 'survey', 'showing', 'lead', 'could', 'reflect', 'result', 'polls', 'inquirer', 'news']",Neutral,0.6301631331443787
said naniniwala dealines sen hahaha,"['said', 'naniniwala', 'dealines', 'sen', 'hahaha']",Neutral,0.6293252110481262
wag pong kakalimutan bukass election day president number po balota inday sara duterte vice president number po balota maraming salamat po,"['wag', 'pong', 'kakalimutan', 'bukass', 'election', 'day', 'president', 'number', 'po', 'balota', 'inday', 'sara', 'duterte', 'vice', 'president', 'number', 'po', 'balota', 'maraming', 'salamat', 'po']",Neutral,0.6292582154273987
im happy picked thread article glad help esports personalities supporting check article ph esports personalities wade election battle choice via,"['im', 'happy', 'picked', 'thread', 'article', 'glad', 'help', 'esports', 'personalities', 'supporting', 'check', 'article', 'ph', 'esports', 'personalities', 'wade', 'election', 'battle', 'choice', 'via']",Neutral,0.6287309527397156
historical baggage race philippine presidency cna cna breaking news singapore news world asia,"['historical', 'baggage', 'race', 'philippine', 'presidency', 'cna', 'cna', 'breaking', 'news', 'singapore', 'news', 'world', 'asia']",Neutral,0.625565767288208
presidente bise presidente kiko pangilinan,"['presidente', 'bise', 'presidente', 'kiko', 'pangilinan']",Neutral,0.6246848702430725
presidente bise presidente kiko pangilinan,"['presidente', 'bise', 'presidente', 'kiko', 'pangilinan']",Neutral,0.6246848702430725
presidente,['presidente'],Neutral,0.6228167414665222
president claim million ayala counting naga,"['president', 'claim', 'million', 'ayala', 'counting', 'naga']",Neutral,0.6200609803199768
mins campaign period ends kiko pangilinan chel diokno,"['mins', 'campaign', 'period', 'ends', 'kiko', 'pangilinan', 'chel', 'diokno']",Neutral,0.6196987628936768
hello po matagal pong cleared pangalan vp po noong ma-dismiss eto naman po check niyo,"['hello', 'po', 'matagal', 'pong', 'cleared', 'pangalan', 'vp', 'po', 'noong', 'ma-dismiss', 'eto', 'naman', 'po', 'check', 'niyo']",Neutral,0.6195964813232422
president vice president kiko pangilinan,"['president', 'vice', 'president', 'kiko', 'pangilinan']",Neutral,0.6184906363487244
president vice president kiko pangilinan,"['president', 'vice', 'president', 'kiko', 'pangilinan']",Neutral,0.6184906363487244
president vice president kiko pangilinan,"['president', 'vice', 'president', 'kiko', 'pangilinan']",Neutral,0.6184906363487244
vice president delivered powerful closing statement comelec presidential debates,"['vice', 'president', 'delivered', 'powerful', 'closing', 'statement', 'comelec', 'presidential', 'debates']",Neutral,0.6184834837913513
pres vp kiko pangilinan road,"['pres', 'vp', 'kiko', 'pangilinan', 'road']",Neutral,0.6180877089500427
president sara duterte vice president,"['president', 'sara', 'duterte', 'vice', 'president']",Neutral,0.6172405481338501
president sara duterte vice president,"['president', 'sara', 'duterte', 'vice', 'president']",Neutral,0.6172405481338501
presidential resibo wars via,"['presidential', 'resibo', 'wars', 'via']",Neutral,0.6167513728141785
interested knowing timeline stint wharton elected vice governor ilocos norte read,"['interested', 'knowing', 'timeline', 'stint', 'wharton', 'elected', 'vice', 'governor', 'ilocos', 'norte', 'read']",Neutral,0.6148824095726013
look journalism students prefer vice president maria leonor six presidential candidates according pulse survey results issued ust journalism society poster facebook,"['look', 'journalism', 'students', 'prefer', 'vice', 'president', 'maria', 'leonor', 'six', 'presidential', 'candidates', 'according', 'pulse', 'survey', 'results', 'issued', 'ust', 'journalism', 'society', 'poster', 'facebook']",Neutral,0.6109057664871216
ayon kay presidential candidate sen umiikot projection kampanya naman masyadong aktibo social media kagaya kandidato pagkapangulo aniya nag-iingat takot ma-fact check,"['ayon', 'kay', 'presidential', 'candidate', 'sen', 'umiikot', 'projection', 'kampanya', 'naman', 'masyadong', 'aktibo', 'social', 'media', 'kagaya', 'kandidato', 'pagkapangulo', 'aniya', 'nag-iingat', 'takot', 'ma-fact', 'check']",Neutral,0.6097578406333923
manifest president vice president kiko pangilinan,"['manifest', 'president', 'vice', 'president', 'kiko', 'pangilinan']",Neutral,0.6081252098083496
icymi akbayan party-list tuesday asked commission elections comelec reconsider decision junking petition disqualify presidential aspirant ferdinand elections,"['icymi', 'akbayan', 'party-list', 'tuesday', 'asked', 'commission', 'elections', 'comelec', 'reconsider', 'decision', 'junking', 'petition', 'disqualify', 'presidential', 'aspirant', 'ferdinand', 'elections']",Neutral,0.6073606610298157
said right qualified president,"['said', 'right', 'qualified', 'president']",Neutral,0.6073382496833801
nakashade balota pangilinan kiko,"['nakashade', 'balota', 'pangilinan', 'kiko']",Neutral,0.6044942736625671
francisco presidente,"['francisco', 'presidente']",Neutral,0.6036881804466248
hinimok presidential aspirant botante isulong ipaglaban pagbabago ninanais natin darating,"['hinimok', 'presidential', 'aspirant', 'botante', 'isulong', 'ipaglaban', 'pagbabago', 'ninanais', 'natin', 'darating']",Neutral,0.6024996638298035
di sayangin kiko pangilinan chel diokno kalix jace mertinez,"['di', 'sayangin', 'kiko', 'pangilinan', 'chel', 'diokno', 'kalix', 'jace', 'mertinez']",Neutral,0.6003286838531494
tingnan senator kiko pangilinan emosyonal press conference vp,"['tingnan', 'senator', 'kiko', 'pangilinan', 'emosyonal', 'press', 'conference', 'vp']",Neutral,0.5993846654891968
cnn debate question pandemic happened resibo covid response office vice president minutes kay pangulong,"['cnn', 'debate', 'question', 'pandemic', 'happened', 'resibo', 'covid', 'response', 'office', 'vice', 'president', 'minutes', 'kay', 'pangulong']",Neutral,0.5981374979019165
ldr really saving distracting election anxiety every night puro political songs rin naman maaa napost trying hard neutral stan acc nkklk l)vp sen kiko pangilinan,"['ldr', 'really', 'saving', 'distracting', 'election', 'anxiety', 'every', 'night', 'puro', 'political', 'songs', 'rin', 'naman', 'maaa', 'napost', 'trying', 'hard', 'neutral', 'stan', 'acc', 'nkklk', 'l)vp', 'sen', 'kiko', 'pangilinan']",Neutral,0.5965375900268555
vote kiko pangilinan,"['vote', 'kiko', 'pangilinan']",Neutral,0.5943431258201599
wag nating hanapin ayaw humarap true leaders show best job woman vp,"['wag', 'nating', 'hanapin', 'ayaw', 'humarap', 'true', 'leaders', 'show', 'best', 'job', 'woman', 'vp']",Neutral,0.591618537902832
Nationwide Poll Survey Result lead voters significantly large almost undefeatable kiko pangilinan outnumbers duterte eight regions higher aggregate number registered voters,"['Nationwide', 'Poll', 'Survey', 'Result', 'lead', 'voters', 'significantly', 'large', 'almost', 'undefeatable', 'kiko', 'pangilinan', 'outnumbers', 'duterte', 'eight', 'regions', 'higher', 'aggregate', 'number', 'registered', 'voters']",Neutral,0.5906519293785095
gathering massive crowds different sorties vice president bypasses need focus securing local leaders support senate minority leader franklin drilon says,"['gathering', 'massive', 'crowds', 'different', 'sorties', 'vice', 'president', 'bypasses', 'need', 'focus', 'securing', 'local', 'leaders', 'support', 'senate', 'minority', 'leader', 'franklin', 'drilon', 'says']",Neutral,0.5901728272438049
highlight vp mda nung binaggit isa-isa yung biktima war drugs introductory statement sisters speeches kiko kilabot,"['highlight', 'vp', 'mda', 'nung', 'binaggit', 'isa-isa', 'yung', 'biktima', 'war', 'drugs', 'introductory', 'statement', 'sisters', 'speeches', 'kiko', 'kilabot']",Neutral,0.5893917083740234
caps day campaign tour pangasinan province evening unity concert bayambang presidential bet absent cnn ph debate manila earlier,"['caps', 'day', 'campaign', 'tour', 'pangasinan', 'province', 'evening', 'unity', 'concert', 'bayambang', 'presidential', 'bet', 'absent', 'cnn', 'ph', 'debate', 'manila', 'earlier']",Neutral,0.588794469833374
wdym mingyu said,"['wdym', 'mingyu', 'said']",Neutral,0.5879780054092407
president vice president kiko pangilinan senators chel diokno risa hontiveros antonio trillanes leila teddy baguilat partylist kapamilya partylist,"['president', 'vice', 'president', 'kiko', 'pangilinan', 'senators', 'chel', 'diokno', 'risa', 'hontiveros', 'antonio', 'trillanes', 'leila', 'teddy', 'baguilat', 'partylist', 'kapamilya', 'partylist']",Neutral,0.5873726010322571
presidential aspirant making statement assets liabilities net worth public,"['presidential', 'aspirant', 'making', 'statement', 'assets', 'liabilities', 'net', 'worth', 'public']",Neutral,0.5820390582084656
best job woman lt,"['best', 'job', 'woman', 'lt']",Neutral,0.5811408758163452
vacant podium reserved president ferdinand edralin first,"['vacant', 'podium', 'reserved', 'president', 'ferdinand', 'edralin', 'first']",Neutral,0.580414891242981
vice president human rights lawyer chel diokno made lemonades lemons appropriately lugaw rice embraced common insults thrown critics respective campaigns read,"['vice', 'president', 'human', 'rights', 'lawyer', 'chel', 'diokno', 'made', 'lemonades', 'lemons', 'appropriately', 'lugaw', 'rice', 'embraced', 'common', 'insults', 'thrown', 'critics', 'respective', 'campaigns', 'read']",Neutral,0.5802170634269714
